test_length,10,20,30,40,50,60,90,120,150,180,210,240,270,300
0,0.03043636703693238,0.04624848023229864,0.06843740299738889,0.1012289248541648,0.12735680302239913,0.16055924459987272,0.27236047420133963,0.33881688597310183,0.38316317053830096,0.42142223944536744,0.4429032133237853,0.4582293162315904,0.4711254986814628,0.4869339084618844
1,0.044384384384384294,0.07590590590590592,0.11658658658658662,0.17401401401401403,0.2188988988988989,0.2797097097097098,0.46471471471471476,0.5696296296296297,0.6335335335335338,0.684814814814815,0.7129629629629628,0.7281481481481483,0.7466966966966968,0.7599299299299296
2,0.05743743743743739,0.10538538538538537,0.16314314314314327,0.2464464464464464,0.3120720720720722,0.39603603603603627,0.6277677677677677,0.737257257257257,0.7947847847847845,0.8388888888888886,0.8640340340340339,0.8704304304304308,0.8860660660660659,0.8944444444444445
3,0.06974974974974975,0.12549549549549552,0.19727727727727737,0.3063363363363364,0.3856856856856856,0.4812012012012012,0.7206206206206206,0.8167367367367365,0.8642242242242246,0.9024324324324328,0.916746746746747,0.9183783783783791,0.9325625625625631,0.9366366366366372
4,0.07810810810810816,0.14539539539539545,0.22575575575575582,0.3517717717717718,0.44110110110110107,0.545125125125125,0.7744844844844847,0.8614114114114119,0.8986986986986992,0.9287587587587591,0.9391591591591596,0.938758758758759,0.9516716716716723,0.9519719719719725
5,0.08522522522522528,0.15971971971971977,0.25336336336336346,0.38966966966966976,0.48375375375375373,0.5895395395395396,0.811051051051051,0.8870270270270274,0.916606606606607,0.9419719719719725,0.9507507507507512,0.9473973973973977,0.95952952952953,0.9601901901901906
6,0.09150150150150153,0.17549549549549548,0.27198198198198215,0.421011011011011,0.517917917917918,0.6225625625625625,0.8347347347347348,0.9025225225225229,0.9276076076076082,0.9499099099099103,0.9569569569569571,0.9530330330330332,0.9639039039039042,0.9641241241241246
7,0.09719719719719722,0.18639639639639646,0.2903803803803806,0.44535535535535536,0.5480480480480484,0.6503903903903901,0.8497897897897895,0.9131731731731737,0.9341341341341344,0.9542742742742746,0.9595495495495499,0.9574074074074078,0.9665065065065069,0.966736736736737
8,0.10216216216216223,0.1964264264264265,0.30623623623623625,0.4675475475475473,0.5701601601601601,0.6719719719719718,0.8640940940940943,0.9215315315315317,0.9382282282282285,0.9579379379379382,0.9629429429429431,0.9584784784784786,0.9684384384384385,0.9683983983983987
9,0.10621621621621624,0.20538538538538534,0.31721721721721735,0.48624624624624624,0.5874574574574575,0.6905405405405407,0.8722922922922924,0.926576576576577,0.9419519519519524,0.9600700700700703,0.9642642642642646,0.9604604604604606,0.9697597597597599,0.9697597597597601
10,0.10975975975975982,0.2124824824824824,0.32998998998999024,0.5018718718718718,0.6063563563563562,0.7052352352352355,0.8800900900900906,0.9308008008008012,0.9439139139139145,0.9616616616616618,0.9653753753753757,0.9615415415415415,0.9703403403403406,0.9703903903903903
15,0.12681681681681684,0.24239239239239252,0.3753153153153153,0.5643443443443447,0.6650050050050049,0.7519219219219219,0.90013013013013,0.9414314314314316,0.9499199199199201,0.9654654654654656,0.9690190190190192,0.9648048048048047,0.9730830830830831,0.9729329329329329
20,0.13943943943943946,0.26299299299299306,0.40360360360360387,0.6007607607607609,0.7017117117117118,0.7787687687687687,0.9101401401401401,0.945885885885886,0.9523623623623624,0.966916916916917,0.9707407407407406,0.9669169169169171,0.9735635635635637,0.9744544544544543
25,0.1485485485485486,0.2766566566566566,0.4242042042042044,0.6246446446446446,0.7213313313313313,0.7954754754754756,0.9154854854854858,0.9479679679679679,0.9536736736736735,0.9683083083083083,0.9713713713713713,0.9668868868868871,0.973933933933934,0.9749249249249251
30,0.15522522522522528,0.28740740740740756,0.44198198198198196,0.642272272272272,0.7371271271271271,0.8062362362362366,0.918908908908909,0.9497197197197198,0.9545845845845845,0.9692092092092093,0.9720820820820822,0.9674274274274275,0.9744044044044043,0.9754454454454455
35,0.16053053053053057,0.29438438438438447,0.45777777777777784,0.6550850850850852,0.7485985985985986,0.8135735735735737,0.9215815815815818,0.9503303303303303,0.9555155155155154,0.9694894894894895,0.9725025025025026,0.9682082082082082,0.9745445445445444,0.976006006006006
40,0.16295295295295295,0.3030630630630632,0.4652152152152154,0.6663763763763768,0.7567167167167167,0.8179179179179178,0.9235535535535537,0.951031031031031,0.9560260260260262,0.9696696696696697,0.9728828828828829,0.9683783783783784,0.9745145145145147,0.9764664664664663
45,0.16845845845845853,0.3085885885885888,0.47300300300300285,0.673883883883884,0.7627627627627627,0.8234834834834835,0.9247447447447449,0.951841841841842,0.9566266266266266,0.9699599599599599,0.9732632632632633,0.9686586586586586,0.9748048048048048,0.9766066066066065
50,0.17157157157157155,0.3118318318318318,0.48064064064064055,0.6798198198198198,0.7685885885885888,0.8260960960960965,0.9258958958958958,0.9519519519519518,0.9566266266266267,0.9701401401401402,0.9734634634634635,0.9687987987987988,0.9748048048048048,0.9767967967967969
55,0.1754854854854854,0.3152352352352353,0.48566566566566566,0.6858758758758756,0.7731131131131131,0.83001001001001,0.926826826826827,0.952112112112112,0.9575675675675676,0.9703303303303303,0.9738938938938939,0.9685185185185184,0.9748648648648649,0.976946946946947
