test_length,10,20,30,40,50,60,90,120,150,180
0,0.03616313253963719,0.05448108741577056,0.07094644740404545,0.09866641763394268,0.11585962817579991,0.14906515190875372,0.2342473401514856,0.31704435071880777,0.3719607981989559,0.41212689059764857
1,0.03634180790960447,0.05658192090395472,0.07564971751412432,0.10800847457627127,0.13382768361581923,0.17172316384180789,0.28340395480225994,0.38346045197740114,0.450918079096045,0.5074858757062148
2,0.04806497175141236,0.07853107344632762,0.11182203389830515,0.16362994350282492,0.20073446327683617,0.2674717514124294,0.43629943502824853,0.5771045197740113,0.6683615819209039,0.7212146892655363
3,0.05831920903954796,0.09974576271186436,0.1455225988700566,0.21624293785310736,0.26312146892655375,0.3506638418079097,0.5462853107344633,0.6947598870056494,0.7778248587570621,0.8181214689265536
4,0.06653954802259882,0.11954802259887004,0.173177966101695,0.2582203389830509,0.3124717514124295,0.40957627118644074,0.6175847457627118,0.7589406779661015,0.8326412429378527,0.8637429378531074
5,0.07163841807909599,0.13401129943502826,0.19197740112994355,0.2892937853107344,0.3491525423728812,0.4530084745762712,0.6669491525423732,0.7994067796610169,0.863714689265537,0.890225988700565
6,0.07795197740112993,0.1472457627118645,0.21093220338983057,0.3162005649717515,0.37320621468926557,0.4887005649717515,0.7036016949152538,0.8276271186440679,0.8864971751412428,0.9057768361581919
7,0.08194915254237284,0.15532485875706223,0.22518361581920898,0.33802259887005665,0.3978389830508475,0.5142090395480227,0.7315536723163841,0.8459039548022599,0.9014689265536724,0.9164406779661016
8,0.08621468926553673,0.16336158192090391,0.23682203389830506,0.3557485875706215,0.41912429378531063,0.5382909604519776,0.7536723163841806,0.8619491525423729,0.9113135593220343,0.9233898305084747
9,0.08810734463276833,0.17052259887005652,0.25014124293785317,0.37257062146892667,0.43622881355932197,0.5621186440677964,0.7715819209039544,0.8723022598870056,0.9185169491525421,0.9305790960451977
10,0.0926977401129944,0.17697740112994353,0.25998587570621473,0.38830508474576275,0.45340395480225987,0.5796186440677968,0.7859604519774012,0.881779661016949,0.9248728813559323,0.9337570621468926
15,0.10360169491525424,0.20314971751412436,0.29896892655367235,0.44532485875706235,0.5116242937853106,0.6453954802259887,0.8332909604519774,0.9080932203389831,0.9394491525423728,0.9429237288135593
20,0.11169491525423736,0.22057909604519788,0.32594632768361587,0.4808050847457624,0.5491807909604519,0.6846045197740115,0.8571327683615818,0.9186864406779661,0.9440112994350284,0.9476129943502825
25,0.11687853107344637,0.2343926553672316,0.34367231638418083,0.5068361581920904,0.5749293785310735,0.7095056497175141,0.8692514124293788,0.924279661016949,0.9468502824858757,0.9492514124293786
30,0.12088983050847456,0.2418361581920904,0.35761299435028254,0.5239971751412432,0.5943785310734461,0.7274858757062147,0.8779802259887006,0.9279802259887004,0.948008474576271,0.9506214689265536
35,0.12418079096045198,0.2519491525423729,0.3698163841807909,0.5434887005649718,0.605861581920904,0.7411581920903956,0.8849435028248589,0.9305508474576271,0.9491949152542372,0.9512288135593221
40,0.12740112994350283,0.25250000000000006,0.37940677966101694,0.5531355932203389,0.6186440677966102,0.7505649717514123,0.8898163841807909,0.932231638418079,0.9499717514124294,0.9528531073446328
45,0.1293785310734464,0.2591525423728814,0.3874011299435028,0.5599858757062148,0.6298446327683617,0.761553672316384,0.8931497175141243,0.9331073446327683,0.9503389830508474,0.952415254237288
50,0.13151129943502823,0.2660169491525423,0.39665254237288144,0.5696468926553674,0.6363276836158192,0.7652542372881355,0.8965536723163843,0.9340960451977401,0.950550847457627,0.9524717514124293
55,0.13281073446327685,0.26829096045197737,0.40108757062146894,0.5767796610169491,0.644039548022599,0.7715819209039547,0.8982062146892655,0.9353954802259888,0.950677966101695,0.95340395480226
